coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Nov 15 18:55:02 +0000 2020,WearAMask COVID19,,,5,1328048882543161346,gingermarauder,1328048881096159232,157110042,en,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","...us get on with it, that’s nonsense on stilts, it’s not logistically viable and if you think lockdowns were bad for the economy, wait until you see what happens if you remove millions of people from the workforce until they’ve all been vaccinated. #WearAMask #COVID19",https://twitter.com/gingermarauder/status/1328048882543161346,Fri Jun 18 22:09:08 +0000 2010,157110042,false,"Father, husband, physician, marathoner. Citizen not subject. Epistocrat with ranked voting. Proud to have voted Remain. Pro deathers will be blocked.",237259,5778,4907,49,"Belfast, Ireland",FMc 🇪🇺🇳🇴,gingermarauder,120184,,http://www.notesonashambles.co.uk,false
,Mon Nov 09 18:29:25 +0000 2020,,,,26,1325868108230262784,,,,en,,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BREAKING: Pfizer announces their COVID-19 vaccine over 90% effective, 100% no thanks to Donald Trump.",https://twitter.com/FeoChin/status/1325868108230262784,Wed Mar 16 21:24:43 +0000 2011,267388396,false,The Emily Dickinson of Twitter,178220,11793,888,112,"Los Angeles, CA",Feodor Chin 🇺🇸❄️,FeoChin,22294,,https://www.feodorchin.com/,true
,Sun Nov 15 20:49:55 +0000 2020,COVIDVaccine,,https://www.facebook.com/groups/348174526290014/,1,1328077794358784000,agordonICU,1327288368498167810,257934490,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@agordonICU @NIHRCRN_NWLdn @remap_cap @NIHRresearch @ICS_updates @UKCCRGroup Please take a look at a newly created facebook group for Covid-19 vaccine trial participants like me, share their experiences. Feel free to join us 
#COVIDVaccine

https://t.co/uxThES2PkD",https://twitter.com/SerenaNH_/status/1328077794358784000,Mon May 18 08:25:30 +0000 2020,1262298217829609472,false,Co-Founder & CEO,124,19,252,0,London,Serena,SerenaNH_,128,,,false
,Sat Nov 14 19:20:09 +0000 2020,,,,3,1327692817163034625,Mistikin2,1327690202660401154,957708573626327000,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Mistikin2 @EndUKLockdown1 Cross-immunity indeed. Several studies confirming it also yes BCG may help. BCG is still mandatory in some countries. I'm vaccinated and had test to see if I have antibodies before starting working in BSL2. Producing BCG is much easier and cheaper than COVID-19 vaccine.,https://twitter.com/angelovalidiya/status/1327692817163034625,Sun Apr 08 18:46:01 +0000 2012,548632136,false,"Ph.D. in microbiology. 
Follow my blog for genuine science news https://t.co/Qrz7oBReGb
Backup account @genuineprospec1
Telegram https://t.co/JnQ03vNRBO",56668,24511,2254,184,Milky Way,Dr Lidiya Angelova,angelovalidiya,42177,,https://genuineprospect.com/blog/,false
,Wed Nov 18 18:39:09 +0000 2020,COVID19 CovidVaccine Pfizervaccine BioNTech EUA,,https://www.statnews.com/2020/11/18/pfizer-biontech-covid19-vaccine-fda-data/,0,1329132050008346624,,,,en,,false,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Pfizer and BioNTech to submit Covid-19 vaccine data to FDA as full results show 95% efficacy https://t.co/M2hvwAthUu via @statnews #COVID19 #CovidVaccine #Pfizervaccine #BioNTech #EUA,https://twitter.com/GotSkyHealth/status/1329132050008346624,Fri Apr 29 22:50:11 +0000 2016,726181817653465088,false,"Believe in #science, promote #education #nutrition #exercise #HealthyLiving #HealthAndWellness & empower #PositiveThinking #selflove. RT≠endorsement",52,58,45,5,"California, USA","Sky Health, LLC",GotSkyHealth,1377,,,false
,Fri Nov 20 12:54:14 +0000 2020,,,https://ted.europa.eu/udl?uri=TED:NOTICE:506291-2020:TEXT:EN:HTML&src=0,0,1329770026451173376,SpectrumNews1TX,1329769572212334592,16318652,en,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@SpectrumNews1TX The MHRA urgently seeks an Artificial Intelligence (AI) software tool to process the expected high volume of Covid-19 vaccine Adverse Drug Reaction (ADRs)
https://t.co/De7s2I6FDW",https://twitter.com/PeaknikMicki/status/1329770026451173376,Mon Jul 24 08:50:02 +0000 2017,889407310837145600,false,🌸You won't fool the children of the revolution🌸,48717,452,154,4,,PeaknikMicki🌸,PeaknikMicki,16350,,,false
,Wed Nov 18 16:23:32 +0000 2020,NoGatherings,,https://twitter.com/GovMLG/status/1328839134832590848,0,1329097920227008515,,,,en,,false,1328839134832590848,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Due to the pandemic we will not be having Thanksgiving dinner with our family and friends. #NoGatherings. Waiting for the vaccine... https://t.co/Ysfl2XeP6W,https://twitter.com/BosqueDave/status/1329097920227008515,Tue Dec 28 00:55:53 +0000 2010,231247577,false,"Husband, Dad, grandpa, veteran, dog lover, retired engineering manager, fly fisherman, lover of public lands, woodworker, motorcycle rider, traveler.",2346,54,271,0,"New Mexico, USA",Dave Tynan,BosqueDave,815,,,false
,Mon Nov 09 19:43:05 +0000 2020,TrumpVirus,,https://www.flashnewspk.com/2020/11/pfizers-coronavirus-vaccine-is-more.html,0,1325886648459145223,,,,en,,false,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Good news if it pans out! America must defeat the #TrumpVirus! 

Pfizer’s coronavirus vaccine is more than 90 percent effective | Flash News PK https://t.co/bipy9qXfzv",https://twitter.com/hammer_hawk/status/1325886648459145223,Sun Jan 16 19:24:04 +0000 2011,239079477,false,#Vaccinated #AnOldVeteranFromKansas #VotingRightsMatter #EndTheGerrymander #EliminateElectoralCollege #AccountabilityBeforeUnity #DCStatehood  #EndTheFilibuster,48378,760,1412,18,"Shawnee, KS",drH,hammer_hawk,41756,,,false
,Mon Nov 09 18:24:59 +0000 2020,,,,1,1325866992184733700,Ltnovo422,1325836833540898816,1304189164418674700,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Ltnovo422 @prayingmedic Google hides the article.
Use duck duck go:
Department of defense flu viral interference

Study showing flu vaccine makes you 36% MORE likely to catch a coronavirus or human metapneumovirus",https://twitter.com/BlueDaffodil3/status/1325866992184733700,Tue Mar 24 23:51:16 +0000 2020,1242599852737024001,false,"Unequivocally Patriotic // Truth Seeker //
Never stop learning //🔔
2A protects 1A

🇺🇸 #UnitedWeStand",19445,355,818,0,,Molded Apricot,BlueDaffodil3,4759,,,false
,Fri Nov 13 13:53:03 +0000 2020,FWN freeworldnews,,https://fwn.today https://eautocheck.de/uk/great-britain-wants-to-have-covid-19-vaccine-flown-in-if-necessary/13 https://eautocheck.de,0,1327248112541458433,,,,en,,false,,0,,,"<a href=""http://eautocheck.de/"" rel=""nofollow"">Eauto Check</a>",https://t.co/X2qVMafjRI Great Britain wants to have Covid-19 vaccine flown in if necessary https://t.co/WS09EqCTEo Our Hashtag Results Toxic Election Donald Trump vs. Joe Biden 2020 #FWN #freeworldnews https://t.co/tDeW0hb5So,https://twitter.com/German_Dictator/status/1327248112541458433,Fri Jun 28 06:12:39 +0000 2013,1552359542,false,German,34,818,0,22,Lutherstadt Wittenberg,Captor Zone,German_Dictator,166131,,http://cash4pics.com,false
,Mon Nov 09 12:02:54 +0000 2020,,,https://twitter.com/pfizer/status/1325767629890592771?s=20,5,1325770840143659008,,,,en,,false,1325767629890592771,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Pfizer vaccine proved it worked.  This is the first step of ending the pandemic.  Amazing news.  

https://t.co/kEcT1sqhAY",https://twitter.com/GoLABolts/status/1325770840143659008,Tue Jul 03 18:11:16 +0000 2018,1014209977295110144,false,"I’m the offensive tackle your mother always wanted you to be.

Offensive tackle by day, Neuroradiologist by night.",67651,2968,2590,15,"Los Angeles, CA",Slater MVP,GoLABolts,41397,,,false
,Fri Dec 04 03:26:47 +0000 2020,,,,12,1334700653352906755,,,,en,,,,4,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When the covid19 vaccine is available to the general American public do you plan to get it?,https://twitter.com/AltMtRainier/status/1334700653352906755,Wed Jan 25 07:30:20 +0000 2017,824157441248153600,false,Focused on fact based reporting and analysis. The Mountain is out & tweeting! Producer at @altsafterdark and @birdwatch contributor.,27711,68642,425,868,"Paradise, WA",AltMtRainier 🏔,AltMtRainier,10702,,http://www.snopes.com/2017/06/01/alts-and-rogues/,false
,Tue Nov 10 19:38:56 +0000 2020,,,https://twitter.com/Reuters/status/1326175278758948864,0,1326247991032893440,,,,en,,false,1326175278758948864,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who the fuck would take a vaccine from China https://t.co/05jumSuE6p,https://twitter.com/14GBB/status/1326247991032893440,Sat Aug 11 03:15:06 +0000 2012,750540816,false,#BB,77148,437,612,36,United States,Josie#🧚🏻‍♀️🍷 #BB,14GBB,47116,,,false
,Thu Nov 19 00:01:42 +0000 2020,,,https://newsroom.ameriprise.com/commentary/markets-overcome-two-significant-hurdles.htm?GS_757112_1463898_twitter=CID,0,1329213223690674176,,,,en,,false,,0,,,"<a href=""http://hearsaysystems.com"" rel=""nofollow"">Hearsay Social</a>","Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.  
 https://t.co/F6e0AuXImg",https://twitter.com/AndrewSprinkle4/status/1329213223690674176,Mon Nov 19 21:40:17 +0000 2018,1064634491912769536,false,"Financial Adviser with Ameriprise Financial Services, LLC   Disclosure: https://t.co/x0U3aIN2ZS",0,1,0,0,"12 N. Broad St. Brooksville, FL 34601",Andrew Sprinkle,AndrewSprinkle4,469,,https://www.ameripriseadvisors.com/andrew.sprinkle/,false
,Mon Nov 09 12:43:48 +0000 2020,,,,1,1325781134605684743,Catsrule007,1325780723492675585,4693009164,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Catsrule007 as a rule, i am skeptical of all coronavirus vaccine news in 2020",https://twitter.com/NewThor/status/1325781134605684743,Tue May 26 21:11:32 +0000 2009,42721534,false,"I am the King of America. And. I am awesome. Love is stronger than the stars in the sky, love will never die. Vaya con Dios. I am THOR of THORnews. Stay Cool.",196833,2679,5000,73,"Texas Triangle (DFW, ATX Htwn)",The King of America,NewThor,248149,,https://www.youtube.com/user/thornews,false
,Tue Nov 10 12:07:50 +0000 2020,,,,1,1326134469825355782,drdavidsamadi,1326130340583399425,25816369,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@drdavidsamadi @gregkellyusa @newsmax Perhaps this is good news, and hopefully this vaccine is going to be the answer in the fight Covid-19 against infection, but I´m a little skeptical of this vaccine. .. Thank you very much for sharing this interesting interview with all of us, Dear Dr.David ❤️",https://twitter.com/SariRantala4/status/1326134469825355782,Wed Jun 20 14:26:24 +0000 2018,1009442347606855680,false,Healthy lifestyles and diet and holistic health are close to the heart. From Finland.,29947,515,157,0,"Turku,Finland",Sari Rantala,SariRantala4,3067,,,false
,Tue Nov 10 09:53:09 +0000 2020,vaccine coronavirus,,,0,1326100573507235840,SkyNews,,7587032,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@SkyNews , you were interviewing @MattHancock today about a potential vaccine . Even tho that's great news , you still tried to make smart-ass comments and couldn't just congratulate everybody involved in this brilliant achievement . How biased can you be ? #vaccine #coronavirus",https://twitter.com/carlito61806928/status/1326100573507235840,Tue Jan 07 14:18:33 +0000 2020,1214551818493140992,true,"I like Football , Basketball , Cricket , Handball , Rugby and sometimes Volleyball . I also speak an opinion that people might not want to hear .",54,5,1,0,,Carlitos Boado,carlito61806928,283,,,false
,Tue Nov 10 06:38:46 +0000 2020,,,,1,1326051655171919874,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cannot wait for the lads that take a cocktail of drugs on a night out  refuse to take the covid-19 vaccine because “you don’t know what’s in it”,https://twitter.com/SupressedJatt/status/1326051655171919874,Wed Aug 12 21:41:54 +0000 2015,3418909036,false,,600,120,225,1,UK,Supressed Jatt,SupressedJatt,993,,,false
,Mon Nov 09 20:04:32 +0000 2020,coronavaccine,,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-vaccine-candidate-against#.X6mgZO414vs.twitter,1,1325892045282664450,,,,en,Israel,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good news for all of us if it is really effective ##coronavaccine.
Pfizer and BioNTech Announce Vaccine Candidate Against COVID-19 Achieved Success in First Interim Analysis from Phase 3 Study | Pfizer https://t.co/jSGP6Avy1g",https://twitter.com/Drdubeyarvind/status/1325892045282664450,Tue Dec 18 13:11:26 +0000 2012,1019732964,false,"Doctorate in Biotechnology,
Postdoctoral Fellow at Ben-Gurion University of the Negev, Israel.",4377,211,663,0,Lucknow u.p.,Dr. Arvind Kumar Dubey,Drdubeyarvind,748,,,false
,Mon Nov 09 12:22:41 +0000 2020,vaccine,,https://twitter.com/BBCBreaking/status/1325769649842171909,2,1325775816920363008,,,,en,,false,1325769649842171909,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Thoughts are with the anti-vaxxers at this difficult time (Not really though) #vaccine https://t.co/k83FtP7ORe,https://twitter.com/CharlJohnston/status/1325775816920363008,Fri Sep 07 09:15:37 +0000 2018,1037992777638981632,false,Top 0.01% Ellie Goulding listener. Certified Emma Stone expert. She/Her,12513,13438,437,17,"England, United Kingdom",Charlotte 🏳️‍⚧️,CharlJohnston,10307,,http://ko-fi.com/charljohnston,false
,Mon Nov 09 14:22:07 +0000 2020,,,https://twitter.com/BBCBreaking/status/1325769649842171909,0,1325805873340567560,,,,en,,false,1325769649842171909,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Let all politicians and their families be the first to take it. And then lets see how they are doing in 6 months or less. These vaccines take years to make and hopefully get it right! No way this has taken that long to make so i won’t be getting one and never will 🙄 https://t.co/PcFL4NXNZM,https://twitter.com/kerrylouise_93/status/1325805873340567560,Tue Nov 06 21:56:23 +0000 2012,930613016,false,28. 🌈 Tattoos & photography. MUFC 🇾🇪,83237,1184,1825,2,,Kerry 💀,kerrylouise_93,121153,,,false
,Tue Nov 10 16:09:57 +0000 2020,,,,1,1326195401930792963,cinema_strikes,1326192575024402433,844190792759607300,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@cinema_strikes I ain't gonna take any vaccine that was created under something called Operation ""Warp Speed"", lol

I'm skeptical about any vax for a coronavirus since they have never been able to make one in the past, plus these companies have legal liability immunity. Bad combo",https://twitter.com/PolemicHeart/status/1326195401930792963,Mon Oct 22 13:14:06 +0000 2018,1054360244531458055,false,"Just a simple Benvolio trying to keep the Montague's and the Capulet's from destroying the world ✌

also i make #indiemusic #synthpop #synthfam #filmtwitter",29148,923,1505,5,"Queens, NY",Polemic Heart,PolemicHeart,6244,,https://open.spotify.com/artist/2s87w3PecjyD4ukbbADEDu?si=F57291u0R9CmFpyL_qlMPg,false
,Wed Dec 02 14:18:56 +0000 2020,,,,12,1334139994223599619,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",An acquaintance of an acquaintance my wife's apparently means to refuse to take any coronavirus vaccine because it is the Mark of the Beast.🤔,https://twitter.com/LKonstan/status/1334139994223599619,Thu Nov 23 06:11:32 +0000 2006,17213,false,Wrote near future SF novel Pop Apocalypse & lit. history Cool Characters. Finishing a book called The Last Samurai Reread & an ed. collection on Art Spiegelman.,10990,3591,1929,98,"Washington, DC",Lee Konstantinou,LKonstan,12819,,http://www.amazon.com/Cool-Characters-Irony-American-Fiction/dp/0674967887/,false
,Wed Nov 18 13:35:55 +0000 2020,,,https://www.9news.com.au/world/coronavirus-vaccine-pfizer-and-biontech-final-analysis-95-effective-no-safety-concerns/b75ce61d-1eb8-498f-9b0d-cb3093b9323e,0,1329055740334522368,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FUCK OFF Pfizer and BioNTech say final analysis shows coronavirus vaccine is 95 per cent effective with no safety concerns https://t.co/JcqH3q8QGt,https://twitter.com/the_shagman/status/1329055740334522368,Wed Jul 22 10:04:45 +0000 2009,59088290,false,one time radio jock now comic,3548,343,1191,7,"brisbane, au",mike shanahan,the_shagman,7189,,http://www.theshagman.com,false
,Wed Nov 18 13:58:48 +0000 2020,COVID19,,https://www.nytimes.com/2020/11/18/health/pfizer-covid-vaccine.html#click=https://t.co/OSY2hakKF8,0,1329061499722055680,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BREAKING—Updated results from Pfizer says it’s #COVID19 vaccine is 95% effective (vs 90% in previous early results) and has no serious side effects!!. 94% effective in older adults. This is HUGE!! https://t.co/vqGfpv2KaD,https://twitter.com/siddharthuchil/status/1329061499722055680,Wed Mar 27 01:32:40 +0000 2019,1110716229809922048,false,Living vicariously through myself,6351,603,2789,0,"Toronto, Ontario",Siddharth Uchil,siddharthuchil,734,,,false
,Mon Nov 09 12:02:44 +0000 2020,,,https://twitter.com/Independent/status/1325769064980082690,7,1325770797408002050,,,,en,,false,1325769064980082690,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Some encouraging SARS2 vaccine news out today. https://t.co/ENJXxPrsqd,https://twitter.com/TimFenton10/status/1325770797408002050,Sun Nov 29 18:13:04 +0000 2015,4320596722,false,"Dad, cancer biologist, lecturer, Kentish Evertonian, landlocked surfer, rejoiner",11405,627,826,3,"Wainscott, England",Tim Fenton,TimFenton10,1602,,,false
,Mon Nov 09 19:41:20 +0000 2020,covid19vaccine covidvaccine covidstrains genome mutation bigpharma biotech,,https://twitter.com/pfizer/status/1325767629890592771,0,1325886206262059008,,,,en,,false,1325767629890592771,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It is absolutely vital that any Covid vaccine is 100% safe and 100% effective before it is released. Far too many grave implications otherwise. 

Also beware of ADE; viral strains &amp; other factors!

#covid19vaccine #covidvaccine #covidstrains #genome #mutation #bigpharma #biotech https://t.co/TrvYlBR5pm",https://twitter.com/DanielObiago/status/1325886206262059008,Wed Feb 25 22:46:21 +0000 2015,3063643108,false,CEO Entrepreneur-Strategic Management Consultant MBA HRD LLB AI LeadersMentor-Charities Business Marketing Trainer-Agent-Author-Inventor-Researcher-CovidExpert,38,256,252,15,"London, England",Daniel Obiago,DanielObiago,302,,,false
,Mon Nov 09 06:47:18 +0000 2020,,,http://www.hindustantimes.com/world-news/wantai-to-begin-mid-stage-trial-for-covid-19-nasal-spray-vaccine-in-china/story-R6D9DB7mfcgQgqlquddcFN.html,0,1325691417763606530,,,,en,,false,,2,,,"<a href=""https://www.hindustantimes.com/"" rel=""nofollow"">ht-twitter-handler</a>","Wantai to begin mid-stage trial for Covid-19 nasal spray vaccine in China
https://t.co/Ivf8hU6ljZ",https://twitter.com/HindustanTimes/status/1325691417763606530,Mon Nov 26 08:30:58 +0000 2018,1066972567943053312,false,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements.,10,55789,15,271,"New Delhi, India",Hindustan Times,HindustanTimes,453022,,https://www.hindustantimes.com/,true
,Mon Nov 09 12:00:44 +0000 2020,,,https://twitter.com/adamfeuerstein/status/1325766740815585282,2,1325770296394215424,,,,en,,false,1325766740815585282,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wow, that’s quite a number, filled with hope. Implications for the underlying mRNA technology are potentially broader; a new modality matures - at least for vaccines. https://t.co/TTf13HZFG7",https://twitter.com/othersbringdata/status/1325770296394215424,Mon Apr 07 02:18:14 +0000 2014,2431304124,false,"Life sciences entrepreneur, physician, scientist @ Scorpion Therapeutics.",539,822,171,25,"Boston, MA",Adam Friedman,othersbringdata,1185,,,false
,Mon Nov 09 18:12:50 +0000 2020,,https://twitter.com/taleenahive/status/1325863934495219718/photo/1,,27,1325863934495219718,,,,en,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i have the fucking ku klux klan in the south of my country against the vaccine for the coronavirus. why i have to born and live here... https://t.co/Z8qCgflwV5,https://twitter.com/taleenahive/status/1325863934495219718,Sat Aug 22 03:35:44 +0000 2020,1297014508947476486,false,she/her,32608,237,77,1,argentina,lori,taleenahive,8313,,,false
,Mon Nov 09 12:01:11 +0000 2020,,,http://news.sky.com,1,1325770406746271745,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pharmaceutical company Pfizer says early data suggests its potential vaccine is ""more than 90% effective"" against covid-19 https://t.co/R4t42cWon5",https://twitter.com/KunwarKhalidYun/status/1325770406746271745,Wed Jun 22 15:44:37 +0000 2011,322064639,false,"#Altafist/#MSUalumnus 1976 |Mankato,Mn,USA/Liberal/#antiEstablishment/#MQM MNA,4-terms (1988-2007)/Politics-45 yrs/#Jails 4-terms (92,94,99 & 2016)/MQM worker.",24528,19609,2193,73,EveryWhere ,Kunwar Khalid Yunus,KunwarKhalidYun,79121,,,false
,Mon Nov 09 05:30:00 +0000 2020,,https://twitter.com/sunstarcebu/status/1325671961985380353/photo/1,http://snstr.co/aIk,2,1325671961985380353,,,,en,,false,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LGU restrictions affect revival of domestic travel

The reality is, only a vaccine for Covid-19 would boost confidence in individuals planning to travel: https://t.co/Qj8yJP1J8I https://t.co/zuML6sFuBX",https://twitter.com/sunstarcebu/status/1325671961985380353,Thu May 07 19:02:15 +0000 2009,38492736,false,All you need to know. The number one newspaper in Cebu.,1065,325071,373,300,"Cebu, Philippines",SunStar Cebu,sunstarcebu,105826,,http://www.sunstar.com.ph/cebu,false
,Mon Nov 09 12:33:02 +0000 2020,,,,1,1325778424363888640,,,,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BREAKING*** They found the COVID-19 vaccine a day after Biden won. Seems legit.,https://twitter.com/TheBracxides/status/1325778424363888640,Sat Dec 07 10:51:07 +0000 2019,1203265535791767552,false,"The Bracxides is a registered investment advisor providing financial planning, advice and portfolio management |•| thebracxides@gmail.com |•|",3580,354,338,0,"Nairobi, Kenya",THE BRACXIDES.,TheBracxides,717,,http://www.thebracxides.wordpress.com,false
,Mon Nov 09 05:53:44 +0000 2020,,,https://www.everythingshouldbereality.com/2020/11/australia-begins-manufacturing-of-oxford-developed-covid-19-vaccine/,0,1325677934724616192,,,,en,,false,,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Australia begins manufacturing of Oxford-developed COVID-19 vaccine https://t.co/bXu6umtKUT,https://twitter.com/ESBR_truth/status/1325677934724616192,Tue Mar 14 06:06:21 +0000 2017,841530919924224000,false,"Where you find articles and videos about Awareness, Viral News, Industrial Blogs, Latest News, Top Stories,  Motivational Stories about which is in a real fact.",3,686,2790,0,Mumbai,Everything Should Be Reality,ESBR_truth,10170,,https://www.everythingshouldbereality.com/,false
,Mon Nov 09 12:00:07 +0000 2020,,,https://www.washingtonpost.com/health/2020/11/09/pfizer-coronavirus-vaccine-effective/,1,1325770140118642689,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports
By Carolyn Y. Johnson

https://t.co/uOveSZU3O6",https://twitter.com/Jenny_Magnes/status/1325770140118642689,Wed Nov 25 12:14:23 +0000 2009,92508582,false,"Physics professor at Vassar College. Interested in bio-optics, biophysics, optics, quantum optics, physics education, chaos and complex systems",2055,363,445,13,"Poughkeepsie, NY",Dr. Jenny Magnes,Jenny_Magnes,1925,,http://blogs.vassar.edu/vaol,false
,Mon Nov 09 12:55:40 +0000 2020,,,,0,1325784117045309442,,,,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pfizer have a vaccine I’m hearing? Would make perfect sense that’d it’d be available for the start of 2021. Leave 2020 behind and take the positives with us. Trump gone. Coronavirus gone. What a season finale that would be. Just hook the vaccine straight up to my veins please,https://twitter.com/TheFwonde/status/1325784117045309442,Sat Mar 24 21:43:09 +0000 2018,977662125446483969,false,🌍,1708,30,121,0,,Alteck👨‍🚀,TheFwonde,1348,,,false
,Tue Nov 10 13:01:37 +0000 2020,,,https://twitter.com/DailyMirror/status/1326133503801630723,0,1326148004336824321,,,,en,,false,1326133503801630723,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Get lost COVID-19 🐑🐑🐑 🚫no vaccine 🚫 https://t.co/0Uhic9zLJh,https://twitter.com/_hioverthere_/status/1326148004336824321,Wed Jun 16 10:27:02 +0000 2010,156227173,false,No Challenge No Change,14561,217,569,0,"London, England",HH ♀,_hioverthere_,7662,,,false
,Mon Nov 09 18:06:11 +0000 2020,Covid19 Pfizer,,https://www.saudi-expatriates.com/2020/11/good-news-from-world-health-organization-about-pfizer-vaccine-of-covid19.html,26,1325862264927219713,,,,en,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Good News from World Health Organization about 'Pfizer' vaccine of Corona virus.. #Covid19 #Pfizer
https://t.co/dWhcXq78TW",https://twitter.com/saudiexpat/status/1325862264927219713,Sun Sep 28 20:45:15 +0000 2014,2835410119,false,https://t.co/ERjUlc8e1E,4335,54103,219,20,,Saudi-Expatriates.com,saudiexpat,4900,,https://www.saudi-expatriates.com,false
,Tue Nov 10 13:37:13 +0000 2020,,,https://metro.co.uk/2020/11/10/why-the-covid-19-pfizer-vaccine-may-not-mean-the-end-of-the-pandemic-13569620/?ito=article.mweb.share.top.twitter,4,1326156962179010560,,,,en,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Don't trust it!! 😩

Why the COVID-19 vaccine may not mean the end of the pandemic https://t.co/DBviA0H7tI via @MetroUK",https://twitter.com/Eleanor96001096/status/1326156962179010560,Sat Jul 08 00:57:19 +0000 2017,883490142752841728,false,"Volunteer @standrewslive 
Recovering addict. Truth seeker. Warrior of life
 "" All the world's a stage & we are merely the players""",6932,196,385,0,"Liverpool, England",Eleanor wright,Eleanor96001096,1879,,,false
